Document,SubDoc Name,Content Item Name,Content Group,Major Version,Minor Version,Shared Content Item,Item Author,States
Face_Page,Face_Page,FP_Address,FP_Address,1,0,0,us\uv90," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
Face_Page,Face_Page,FP_Eligible_Expenses_VT,FP_Eligible_Expenses,1,0,0,US\uv90, VT
Face_Page,Face_Page,FP_Header_Footer_NH,FP_Header_Footer_NH,1,0,0,sf83," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
Face_Page,Face_Page,FP_Header_Footer_Notices - FL,FP_Header_Footer_Notices - FL,2,0,0,US\k347, FL
Face_Page,Face_Page,FP_Header_Footer_Oklahoma,FP_Header_Footer_Oklahoma,1,0,0,us\kl63," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
Face_Page,Face_Page,FP_Legal_Contract_KY,FP_Legal_Contract,1,0,0,US\uu49, KY
Face_Page,Face_Page,FP_Notice_CA,FP_Notice,1,0,0,YS20us, CA
Face_Page,Face_Page,FP_Notice_FL,FP_Notice,1,0,0,US\k347, FL
Face_Page,Face_Page,FP_Notice_ID,FP_Notice,1,0,0,US\k347, ID
Face_Page,Face_Page,FP_Notice_TX,FP_Notice,1,0,0,US\k347, TX
Face_Page,Face_Page,FP_Please_Read,FP_Please_Read,1,0,0,US\uv90," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
Face_Page,Face_Page,FP_Please_Read_NC,FP_Please_Read,1,0,0,US\uv90, NC
Face_Page,Face_Page,FP_Policy_Delivered,FP_Policy_Delivered,1,0,0,US\uu49," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, UT, VA, VT, WA, WI, WV, WY"
Face_Page,Face_Page,FP_Policy_Delivered_NE,FP_Policy_Delivered,2,0,0,YS20us, NE
