Document,SubDoc Name,Content Item Name,Content Group,Major Version,Minor Version,Shared Content Item,Item Author,States
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Accumulated_Aggregate_Attachment_Point,BPA_Accumulated_Aggregate_Attachment_Point,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Accumulated_Aggregate_Losses,BPA_Accumulated_Aggregate_Losses,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Accumulated_Aggregate_Losses_Domestic_Provider,BPA_Accumulated_Aggregate_Losses,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Aggregate_Benefit,BPA_Aggregate_Benefit,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Aggregate_Benefit_Related_Provider,BPA_Aggregate_Benefit,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Aggregate_Deductible,BPA_Aggregate_Deductible,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Aggregate_Deductible_Factor,BPA_Aggregate_Deductible_Factor,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Benefit_Attachment_Point,BPA_Benefit_Attachment_Point,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Benefit_Attachment_Point_WA,BPA_Benefit_Attachment_Point,1,0,0,yk09us, WA
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Bookmark,BPA_Bookmark,1,0,0,yk09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Claims_Basis_Adjustment,BPA_Claims_Basis_Adjustment,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Definitions,BPA_Definitions,1,0,0,yk09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Family_Deductible,BPA_Family_Deductible,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Maximum_Eligible_Expenses_Medical_and_Drug,BPA_Maximum_Eligible_Expenses_Medical_and_Drug,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Maximum_Eligible_Expenses_Medical_Excluding_Some_Drugs,BPA_Maximum_Eligible_Expenses_Medical_Excluding_Some_Drugs,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Monthly_Aggregate_Accommodation,BPA_Monthly_Aggregate_Accommodation,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, OH, OK, OR, PA, PR, RI, SC, SD, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Monthly_Aggregate_Accommodation_NY,BPA_Monthly_Aggregate_Accommodation,1,0,0,yk09us, NY
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Monthly_Aggregate_Accommodation_TN,BPA_Monthly_Aggregate_Accommodation,1,0,0,yk09us, TN
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,BPA_Terminal_Liability,BPA_Terminal_Liability,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,Stop_Loss_2023SL_Header_Footer_Normal_Numbering,Stop_Loss_2023SL_Header_Footer_Normal_Numbering,1,0,1,yk09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,Stop_Loss_2023SL_Header_Footer_Normal_Numbering,Stop_Loss_2023SL_Header_Footer_Normal_Numbering,2,0,1,yk09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,Stop_Loss_2023SL_Header_Footer_Normal_Numbering_Comment,Stop_Loss_2023SL_Header_Footer_Normal_Numbering,1,0,1,yk09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Benefit_Provisions_Aggregate,GSLOT-11133-XP_Benefit_Provisions_Aggregate,Stop_Loss_2023SL_Header_Footer_Normal_Numbering_IL,Stop_Loss_2023SL_Header_Footer_Normal_Numbering,1,0,1,yk09us, IL
