Document,SubDoc Name,Content Item Name,Content Group,Major Version,Minor Version,Shared Content Item,Item Author,States
GSLOT-11133-XP_Claim_Provisions,GSLOT-11133-XP_Claim_Provisions,CP_Aggregate,CP_Aggregate,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Claim_Provisions,GSLOT-11133-XP_Claim_Provisions,CP_Aggregate_NY,CP_Aggregate,1,0,0,yk09us, NY
GSLOT-11133-XP_Claim_Provisions,GSLOT-11133-XP_Claim_Provisions,CP_Appeal_Claim_Determine,CP_Appeal_Claim_Determine,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Claim_Provisions,GSLOT-11133-XP_Claim_Provisions,CP_Appeal_Claim_Determine_TN,CP_Appeal_Claim_Determine,1,0,0,yk09us, TN
GSLOT-11133-XP_Claim_Provisions,GSLOT-11133-XP_Claim_Provisions,CP_Deferred_Pay,CP_Deferred_Pay,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
GSLOT-11133-XP_Claim_Provisions,GSLOT-11133-XP_Claim_Provisions,CP_Notice_Of_Claim_NE,CP_Notice_Of_Claim,1,0,0,YK09us, NE
GSLOT-11133-XP_Claim_Provisions,GSLOT-11133-XP_Claim_Provisions,CP_Notice_Of_Claim_NY,CP_Notice_Of_Claim,1,0,0,yk09us, NY
GSLOT-11133-XP_Claim_Provisions,GSLOT-11133-XP_Claim_Provisions,CP_Payment_of_Claims,CP_Payment_of_Claims,1,0,0,YK09us," AK, AL, AR, AZ, CA, CO, CT, DC, DE, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NH, NJ, NM, NV, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WV, WY"
GSLOT-11133-XP_Claim_Provisions,GSLOT-11133-XP_Claim_Provisions,CP_Payment_of_Claims_FL,CP_Payment_of_Claims,1,0,0,yk09us, FL
GSLOT-11133-XP_Claim_Provisions,GSLOT-11133-XP_Claim_Provisions,CP_Payment_of_Claims_NE,CP_Payment_of_Claims,1,0,0,YK09us, NE
