Document,SubDoc Name,Content Item Name,Content Group,Major Version,Minor Version,Shared Content Item,Item Author,States
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Definitions,BPSE_Definitions,1,0,0,US\uu49," AK, AL, AR, AZ, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WI, WV, WY"
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Definitions_CA,BPSE_Definitions,1,0,0,US\uu49, CA
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Definitions_NY,BPSE_Definitions,1,0,0,IE\yo50, NY
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Definitions_WA,BPSE_Definitions,1,0,0,US\uu49, WA
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Intro,BPSE_Intro,1,0,0,IE\yo50," AK, AL, AR, AZ, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MS, MT, NC, ND, NE, NH, NJ, NM, NV, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WI, WV, WY"
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Intro_CA,BPSE_Intro,1,0,0,US\uu49, CA
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Intro_MO,BPSE_Intro,1,0,0,IE\y159, MO
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Intro_WA,BPSE_Intro,1,0,0,US\uu49, WA
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Requirements,BPSE_Requirements,1,0,0,US\uv90," AK, AL, AR, AZ, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WI, WV, WY"
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Requirements_CA,BPSE_Requirements,1,0,0,US\uv90, CA
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Requirements_NY,BPSE_Requirements,1,0,0,US\uv90, NY
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Requirements_WA,BPSE_Requirements,1,0,0,US\uv90, WA
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Sun_Excel_Includes,BPSE_Sun_Excel_Includes,2,0,0,IE\yo50," AK, AL, AR, AZ, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VT, WI, WV, WY"
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Sun_Excel_Includes_VA,BPSE_Sun_Excel_Includes,1,0,0,US\uu49, VA
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Transplant_Benefit,BPSE_Transplant_Benefit,1,0,0,IE\y498," AK, AL, AR, AZ, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WI, WV, WY"
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Transplant_Benefit_CA,BPSE_Transplant_Benefit,1,0,0,US\uv90, CA
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Transplant_Benefit_NY,BPSE_Transplant_Benefit,1,0,0,US\uu49, NY
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,BPSE_Transplant_Benefit_WA,BPSE_Transplant_Benefit,1,0,0,US\uv90, WA
Benefit_Provisions_Sun_Excel,Benefit_Provisions_Sun_Excel,Header_Footer_With_Page_Number,Header_Footer_With_Page_Number,5,0,1,US\uv90," AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY"
